# KurdNet (Kurdish WordNet)	ckb	https://github.com/sinaahmadi/kurdnet	CC BY SA 4.0
05269901-n	ckb:lemma	ئێسقان
05269901-n	ckb:lemma	ئێسک
05269901-n	ckb:lemma	بڕبڕە
05269901-n	ckb:lemma	قاچ
05282746-n	ckb:def	0	پێکهاتەی سەخت وەک ئێسقان کە لە شەویلکی ئێسکەپەیکەرەکان جێگر دەبێ؛ بۆ قەپ لێ گرتن و جاوین یان بۆ هێرش بردن و بەرگری کردن بە کار دێ
05282746-n	ckb:lemma	ددان
05289297-n	ckb:def	0	یەک لەو ئەندامانەی جەستە کە توانای شەبکین بوونی هەیە
05289297-n	ckb:lemma	عەزەڵە
05289297-n	ckb:lemma	ماسولکه
05289601-n	ckb:def	0	ئەندامێ جەستە کە شەبکین دەبێ
05297523-n	ckb:def	0	پێکهاتەیەک کە بە تەواوەتی جیاواز بووە ە یەکەیەکی ئیشکەرە کە بۆ جێ بە جێ کردنی ئیشێکی تایبەت شارەزایی هەیە
05297523-n	ckb:lemma	ئەندام
05298313-n	ckb:def	0	ئەندامێکی جەستەیی کە بۆ ژیانی جەستە پێویستە
05298729-n	ckb:def	0	ئەندامێکی سەرەکی کە لە نێو جەستهدا جێگر بووە
05301072-n	ckb:def	0	کۆمەڵێکی بافتی ماسۆڵەیی لە جووڵە کە بە داپۆشێکی مووخاتی پۆشراوە و لە بۆشایی زارەکی دایە
05301072-n	ckb:lemma	ئەندامی مرۆڤە بۆ ئاخاوتن و چەشتن
05301072-n	ckb:lemma	زمان
05301908-n	ckb:def	0	بەشی دەرەکی دیاری بۆشایی زارەکی لە ڕوو یان سیستەمی ئەندامەکانی دەوروبەری بۆشاییەکە
05301908-n	ckb:lemma	دەم
05301908-n	ckb:lemma	زار
05302499-n	ckb:def	0	ئەو بۆشاییە کە لە ڕێگایەوە خوراک دەخورێ و دەنگ دەر دێ
05302499-n	ckb:lemma	دەم
05302499-n	ckb:lemma	زار
05303402-n	ckb:def	0	(زانستی بونیادی مرۆڤ) کلۆرێکی سروشتی یان سینووسێک لە نێو جەستەدا
05308141-n	ckb:def	0	بەشی مینایی ددان لە سەر بنێشت دا
05308141-n	ckb:lemma	تۆقەسەر
05308141-n	ckb:lemma	تەپڵی سەر
05320362-n	ckb:def	0	ئەو ئەندامەی کە ڕوونە و لە هەر دوو لاشەوە هەڵ هاتووە و لە پشت گلێنەی چاو دایە؛ ڕۆشنایی کۆ دەکاتەوە سەر تۆڕی چاو
05320362-n	ckb:lemma	لینز
05320362-n	ckb:lemma	هاوێنه
05333777-n	ckb:def	0	ئەو خوێنبەرەی کە خوێن لە دڵەوە دەبا بۆ جەستە
05333777-n	ckb:lemma	خوێنبەر
05333777-n	ckb:lemma	شادەمار
05389762-n	ckb:def	0	بەشی لەجووڵەی بافت کە بەشێکی پەیوەندی هەیە لەگەڵ جەستە دا
05397178-n	ckb:def	0	پێکهاتەیەک کە خوێنبەری تێدایە
05397333-n	ckb:def	0	لوولەیەک کە تەوشێکی جەستەیی تێدا دەگەڕێ
05397333-n	ckb:lemma	ئاوەڕۆ
05397333-n	ckb:lemma	بۆری
05397333-n	ckb:lemma	دەفر
05397333-n	ckb:lemma	قاپ
05397333-n	ckb:lemma	لوولە
05397333-n	ckb:lemma	ڕەهەند
05397333-n	ckb:lemma	ڕەگ
05397333-n	ckb:lemma	کەشتی
05397468-n	ckb:def	0	بەشە تەوشیەکانی جەستە
05399847-n	ckb:def	0	ئەو تەوشەی کە دڵ (ڕەنگی سوورە) دەینێرێ بۆ جەستە
05399847-n	ckb:lemma	خوێن
05400601-n	ckb:def	0	کەسانێ کە خوێنیان (پتر تەنها خانە سوورەکانی خوێن) ئانتیژێنی یەکسانیان هەیە
05404728-n	ckb:def	0	مادەیەکی ئیشکەری تایبەت (بەتایبەت ئەوەی کە زیادی نیە) کە لە گەدە یان خانەیەکەووە دەر دێ
05405139-n	ckb:def	0	ئەو تەوشە سۆڵەی کە گەدە فرمیسکیەکان دەیڕژێنن؛ ئاستی گلێنەی چاو ڕوون دەکا
05407119-n	ckb:def	0	ڕژاندنی گەدەی دەروونڕێژ کە بە خوێن دەگوازێتەوە بۆ بافتێک کە لەوێ کاریگەری تایبەتی هەیە
05407119-n	ckb:lemma	هۆرمۆن
05417975-n	ckb:def	0	دەمارێک کە خوێن لە ناوی دەگەرێ
05418717-n	ckb:def	0	خوێنبەرێک کە لە خوێنبەرە بچووکەکان خوێن ەگرێ و بۆ دڵی دەبا؛ هەموو دەمارەکان بێجگە ئەوەی سی 
05418717-n	ckb:lemma	خوێن هێن
05418717-n	ckb:lemma	دۆخ
05418717-n	ckb:lemma	دەس و دڵ
05418717-n	ckb:lemma	دەمار
05418717-n	ckb:lemma	سیاڕەگ
05418717-n	ckb:lemma	لۆر
05418717-n	ckb:lemma	مەیل
05418717-n	ckb:lemma	ڕینچ
05418717-n	ckb:lemma	ڕەگە
05418717-n	ckb:lemma	گوردوهۆگر
05418717-n	ckb:lemma	گوڵدەمار
05426243-n	ckb:def	0	ئاستێکی لخیزی بافت کە ئەندام یان خانەکانی جەستەی گیانەوەران دەپۆشنێ یان لە خۆ دەگرێ یان پەیوەند دەکا
05432736-n	ckb:def	0	مادەی زیندووی خانەیەکی جەستەیی( کە سیتۆپلاسم و ناوەڕۆکە)
05432736-n	ckb:lemma	پڕۆتۆپلازم
05456732-n	ckb:def	0	سپێرماتۆزوون یان توخمەک
05456945-n	ckb:def	0	خانەیەکی بالقی زاوزێی زاییندەیی کە دەستەیەکی تاقی کرۆمۆزۆمی جووت نەکراوی هەیە
05457973-n	ckb:def	0	خانەی زاوزێی مێ؛ گامتی مێ
05457973-n	ckb:lemma	پرگه
05457973-n	ckb:lemma	گەرا
05462315-n	ckb:def	0	ئامێری هەستی و کۆنترۆڵی کە لە تۆڕێکی خانەی دەماری پێک هاتووە
05462674-n	ckb:def	0	پێکهاتەیەک کە بەشێکە لە سیستەمی دەمار
05470189-n	ckb:def	0	قۆقزایی و درێژبوونەوەی ئاسایی بەشێکی بوونەوەرێک چ گیانەوەر چ گیا
05470189-n	ckb:lemma	ئەنجام دان
05470189-n	ckb:lemma	جێبەجێ کردن
05470189-n	ckb:lemma	خەریک بوون
05470189-n	ckb:lemma	دۆخ
05470189-n	ckb:lemma	قۆناخ
05470189-n	ckb:lemma	پرۆسە
05470189-n	ckb:lemma	ڕەوت
05513302-n	ckb:def	0	هەر ئەندامێک کە لە زا و زێی زایینەیی ئیش ەکا
05538625-n	ckb:def	0	بەشی سەرەوەی جەستەی مرۆڤ یان بەشی پێشەوەی جەستەی گیانەوەران؛ دەم و چاو و مێشک لە خۆ دەگرێ
05538625-n	ckb:lemma	سەر
05547508-n	ckb:def	0	ڕێگای گەیشتن بە سک و سیەکان؛ لە بەشی پێشەوەی گەردنەوە لە ژێر چناکە و لە سەری تەرقوە
05547508-n	ckb:lemma	گەروو
05548726-n	ckb:def	0	بۆشاییەک کە شکڵی لوولەیەکی هەیە
05548840-n	ckb:def	0	ئەو بەشەی جەستە کە لە بەینی گەردن و سەرەوەی باسک دایە
05548840-n	ckb:lemma	سەرباڵ
05548840-n	ckb:lemma	شان
05549830-n	ckb:def	0	جەستە بێجگە لە سەر و گەردن و دەست و پێ
05552607-n	ckb:def	0	ئەو بەشەی جەستەی مرۆڤ لە بەینی گەردن و دیافراگم یان هەر وەک ئەوە لە ئێسکەپەیکەرانی دی
05553288-n	ckb:def	0	بەشی پێشەوەی جەستە لە گەردنەوە تا ورگ
05553288-n	ckb:lemma	سینگ
05553288-n	ckb:lemma	مەمک
05553486-n	ckb:def	0	مەمک یان سینگی جەستە
05553486-n	ckb:lemma	سینگ
05556595-n	ckb:def	0	شوێنی برینێ کە لە جێگای پەیوەندی وێڵداشەوە پێک هاتووە
05556595-n	ckb:lemma	ناوک
05556943-n	ckb:def	0	ئەو بەشەی جەستەی ئێسکەپەیکەران کە لە بەینی سینگ و کەلێندا جێگر بووە
05558717-n	ckb:def	0	بەشی پشتی جەستەی مرۆڤ (یان گیانەوەر) لە گەردنەوە تا کۆتایی بڕبڕەی پشتەوە
05558717-n	ckb:lemma	بۆدواوە
05558717-n	ckb:lemma	پشت
05558717-n	ckb:lemma	گەڕانەوە
05559256-n	ckb:def	0	بەشی گۆشتنی جەستە کە لە سەری دادەنیشی
05559727-n	ckb:def	0	هەر کام لە دوو بەشی گەورەی گۆشتنی بافتی ماسۆڵەیی کە سمتی مرۆڤ پێک دێنن
05559908-n	ckb:def	0	بەشێکی دەرەکی جەستە کە لە جەستە دێتە دەرێ
05560244-n	ckb:def	0	یەک لەو ئەندامانەی جەستەی گیانەوەران کە بۆ جووڵە یان گرتنی شتەکان بە کار دێ وەک باسک، پێ، باڵ، باڵە
05560244-n	ckb:lemma	لق
05560244-n	ckb:lemma	پەلک
05560787-n	ckb:def	0	پێ مرۆڤ؛ بۆ تەواوەتی پێ بە کار دێ بەڵام لە بواری تەکنیکی ئەو بەشەی لە زرانیەوە تا گۆزینگ
05560787-n	ckb:lemma	قاچ
05560787-n	ckb:lemma	لاق
05562902-n	ckb:def	0	بەشی پێشەوەی پێ مرۆڤ لە بەینی زرانی و گۆزینگ
05562902-n	ckb:lemma	سەرووی گوزینگ
05562902-n	ckb:lemma	پێڕەقه
05566097-n	ckb:def	0	ئەنگووست یان پەنجەی پێ یان ئەوەی وەک پەنجە لە ئێسکەپەیکەرانی دی
05566097-n	ckb:lemma	ڕەقەم
05566504-n	ckb:def	0	هەر یەک لە ئەندامە دواییەکانی دەست ( هەندێ جار جگە لە پەنجە مۆر)
05566504-n	ckb:lemma	قامک
05566504-n	ckb:lemma	پەنجەی دەست
05573602-n	ckb:def	0	 جومگەی بەیەکگری پێ مرۆڤ کە درووشت نەی و ناسک نەی بە ئێسقانی ڕان پەیوەند دەدا کە لە پێشەوە بە کڵاوەی ئەژنۆ دەپارێزرێ
05573602-n	ckb:lemma	ئەژنوو
05573602-n	ckb:lemma	ئەژنۆ
05573602-n	ckb:lemma	زەنگۆڵ
05573602-n	ckb:lemma	هەنگۆڵ
05573602-n	ckb:lemma	چۆک
05576194-n	ckb:def	0	جەستەیەکی زۆر یان کەم گرد لە بواری بونیادیەوە؛ گردەکی پێ مرۆڤ یان لە بنی پەنجەمۆر دا
05576194-n	ckb:lemma	تۆپ
05576194-n	ckb:lemma	گون
05578442-n	ckb:def	0	جومگەی بەینی سەرە دوور لە ناوەندەکەی درووشت نەی و ناسک نەی و سەری نزیکی قولاپی پێ
05578442-n	ckb:lemma	مەچەکی پێ
05578442-n	ckb:lemma	گۆزینک
05581349-n	ckb:def	0	هەر پێکهاتەیەکی تەختی وەکوو قاپ
05581349-n	ckb:lemma	بەرگر
05581349-n	ckb:lemma	پلێت
05581349-n	ckb:lemma	پۆشکراو
05584928-n	ckb:def	0	جومگەیەک لە بەینی سەرە دوور لە ناوەندەکەی نیوەتیرە و ڕێزی نزیکی ئێسقانە قولاپیەکان
05584928-n	ckb:lemma	جومگەی دەست
05584928-n	ckb:lemma	سەردەست
05584928-n	ckb:lemma	سەرقۆڵ
05584928-n	ckb:lemma	مەچەک
05585383-n	ckb:def	0	پێکهاتەی سەخت ( ئێسقان و خرمۆتکە) کە چوارچێوەئەک بۆ جەستەی گیانەوەران پێک دێنن
05585665-n	ckb:def	0	هەر پێکهاتەیەک کە ئێسکەپەیکەری گیانەوەرێک پێکی دێنێ
05595083-n	ckb:def	0	(زانستی بونیادی مرۆڤ) خاڵی پەیوەندی بەینی دوو ئێسقان یان دوو بەشی ئێسکەپەیکەر (بەتایبەت ئەگەر جومگە ئیزنی جوولانەوە بدا)
05599203-n	ckb:def	0	ئەو سەختە هەڵاتەیەک کە بەشی سەری لووت پێک دێنێ
05599203-n	ckb:lemma	پرد
05599617-n	ckb:def	0	بەشی لەدەرەوی شەویلکی خوارێ
05599617-n	ckb:lemma	ئارزەن
05599617-n	ckb:lemma	چناکه
05600637-n	ckb:def	0	بەشی پێشەوەی سەری مرۆڤ لە نێوچاوانەوە تا چناکە و لەم گوێ بۆ ئەو گوێ
05600637-n	ckb:lemma	دەموچاو
05600637-n	ckb:lemma	ڕوومەت
05601198-n	ckb:def	0	ئەو بەشەی جەستەی گیانەوەران کە لە مرۆڤدا دەبێ بە دەم و چاو
05601198-n	ckb:lemma	دەموچاو
05601198-n	ckb:lemma	ڕوومەت
05601758-n	ckb:def	0	بەشە جیاوازکەرەکانی ڕوخساری مرۆڤ واتە چاوان و لووت و دەم و چناکە
05601758-n	ckb:lemma	بیچم
05601758-n	ckb:lemma	تایبەتمەندی
05601758-n	ckb:lemma	دانستە
05601758-n	ckb:lemma	دیامان
05601758-n	ckb:lemma	سیما
05601758-n	ckb:lemma	سەروسیما
05601758-n	ckb:lemma	سەکوت
05601758-n	ckb:lemma	قەڵافەت
05601758-n	ckb:lemma	نموود
05601758-n	ckb:lemma	ڕیخت
05601758-n	ckb:lemma	ڕەنگوڕوو
05601758-n	ckb:lemma	گەوشین
05602548-n	ckb:def	0	ئەو بەشەی ڕوخساری مرۆڤ لە سەری چاوانەوە
05602683-n	ckb:def	0	ئەو بەشە تەختەی هەر دوو لای نەخشتوێل
05602683-n	ckb:lemma	بەشێکی نێوچەوان
05602683-n	ckb:lemma	لاجانگ
05602683-n	ckb:lemma	پەرستگا
05602835-n	ckb:def	0	هەر دوو لای ڕوخسار لە ژێر چاوان دا
05602835-n	ckb:lemma	ڕوومەت و گۆنا
05602835-n	ckb:lemma	گوپ
05611302-n	ckb:def	0	ئەوەی کە بەرپرسیاری هەست و بیری مرۆڤە؛ جێگەی قووەی تێفکرینی بەشەر
05611822-n	ckb:def	0	جێگایەکی بیرۆکەیی هۆشی
05611822-n	ckb:lemma	جێگا
05611822-n	ckb:lemma	دانان
05611822-n	ckb:lemma	شوێن
05616246-n	ckb:def	0	هەبوونی ئەدگارەکان  ( بە تایبەت هۆشی) کە بۆ جێ بە جێ کردنی شتێک یان ئەنجان دانی ئیشێک پێویستن
05616786-n	ckb:def	0	زانیاری و شارەزایی (تەکنیکی) کە بۆ ئیشێ کردن پێویستن
05617310-n	ckb:def	0	توانای بەڕێوەبەرایەتی
05617606-n	ckb:def	0	توانای تێگەیشتن؛ لێ حاڵی بوون و سوود بردن لە ئەزموون
05617606-n	ckb:lemma	زیرەکی
05617606-n	ckb:lemma	سیخوڕی
05617606-n	ckb:lemma	هەواڵداری
05617606-n	ckb:lemma	ژیری
05618056-n	ckb:def	0	توانای زەینی
05618849-n	ckb:def	0	زانیاری و توانای هۆشی
05618849-n	ckb:lemma	بیر
05618849-n	ckb:lemma	هۆش
05621439-n	ckb:def	0	هۆشێ کە بە زیرەک بوون دەردەکەوێ (وەک لە مامەڵەی بازرگانی)
05622456-n	ckb:def	0	توانای زاتی
05622456-n	ckb:lemma	بەهرە
05624700-n	ckb:def	0	توانایی خولقاندن
05624700-n	ckb:lemma	ئافراندنیەتی
05624700-n	ckb:lemma	بەدیهێنانیەتیی
05624700-n	ckb:lemma	توانای داهێنانی
05625465-n	ckb:def	0	پێک هێنانی وێنەیەکی زەینی لە شتێ کە هەبوونی نیە یان لە بەر دەمی هەستەکاندا نیە
05625879-n	ckb:def	0	جێگایەک کە تەنها لە خەیاڵ دایە؛ جێگەیەک کە وتراوە لە نووسراوە ئایینیەکان یان خەیاڵیەکاندا کە هەیە
05629682-n	ckb:def	0	(مەسیحیەت) جێگای نیشتەجێ بوونی شەیتان و هێزەکانی خراپە؛ جێگایەک کە خراپکاران و گوناهکاران لەوێ بۆ هەتاهەتایە سزا دەدرێن
05629682-n	ckb:lemma	جەهەننەم
05629682-n	ckb:lemma	دۆزەخ
05633385-n	ckb:def	0	قولقانی شتێک لە زەین دا
05637558-n	ckb:def	0	تواناییەک کە بە مەشق کردن و فێر بوون وەرگیراوە
05637965-n	ckb:def	0	توانایی
05637965-n	ckb:lemma	دەست
05638063-n	ckb:def	0	شارەزایی لە پیشە یان مامەڵە دا
05638063-n	ckb:lemma	سەنعەت
05638063-n	ckb:lemma	شارەزایی
05638063-n	ckb:lemma	فێڵ
05638063-n	ckb:lemma	هونەر
05638063-n	ckb:lemma	پیشە
05638063-n	ckb:lemma	کاردەستی
05640433-n	ckb:def	0	شارەزایی دەرکی
05641959-n	ckb:def	0	شارەزایی و زانستی تەواو لە بوار یان ئیشێک دا
05643190-n	ckb:def	0	شارەزایی لە وە دەست گردنی پێویستیەکان کە لە مەشق کردن و ڕاهێنان و ئاشنایی دێ
05644922-n	ckb:def	0	نەبوونی توانایی (بە تایبەت توانای زەینی) بۆ ئیشێ کردن
05645199-n	ckb:def	0	نەتوانین لە وە بیر هێنانەوە یان بیر کردن لە شتێک کە بە ئاسایی زۆر جار دەیکەی؛ پتر بە هۆی نیگەرانی هەستیەوە ڕوو دەدا
05645199-n	ckb:lemma	بلۆک
05645199-n	ckb:lemma	خشت
05650329-n	ckb:def	0	یەکێک لە هێزە زاتیە دەرکی و  تێگەیشتنیەکانی زەین
05650820-n	ckb:def	0	قووەی زەینی یان هێزی پەیوەندی دەنگی
05651399-n	ckb:def	0	هێزی وە بیر هێنانەوە و وە دەست خستنەوەی ئەزموونی ڕابردوو
05651399-n	ckb:lemma	بیر
05651399-n	ckb:lemma	بیرەوەری
05651399-n	ckb:lemma	زەین
05651680-n	ckb:def	0	توانای تێفکرینی ژیرانە یان ئاکام هێنان یان جیاکردنەوە
05651971-n	ckb:def	0	ئەو قووە کە لە ڕێگایەوە لە دونیای دەرەوە تێ ئەگەین
05652593-n	ckb:def	0	توانستی هەڵبژاردنی وشیارانە و بڕیار دان و مەبەست
05660268-n	ckb:def	0	شێوازی ئەنجام دانی ئیشێک، بە تایبەت شێوازێکی سیستماتیک؛ وادەگەینێ کە ڕێکخراوەیەکی ژیرانەی ڕێک و پێک لە ئاڕا دایە ( لە چەند هەنگاو دا)
05660268-n	ckb:lemma	شێواز
05660268-n	ckb:lemma	ڕێگە
05661996-n	ckb:def	0	کۆمەڵە ڕێگا یان یاسایەک کە لە سەر ڕەوشتێک حوکم دەکەن
05661996-n	ckb:lemma	سیستەم
05667196-n	ckb:def	0	زانیاری لە چۆنیەتی ئەنجامی ئیشێک
05667196-n	ckb:lemma	بە کردارکردن
05667196-n	ckb:lemma	مەشقکردن
05667196-n	ckb:lemma	پێداچوونەوە
05667196-n	ckb:lemma	ڕاهێنان
05669934-n	ckb:def	0	باری پرۆسەی دەرکی کەسێک
05670710-n	ckb:def	0	شتێک کە تۆ حەزت لێ یە بەو هۆیەوە کە بۆت گرنگە یان کاریگەری لە سەرت هەیە
05670710-n	ckb:lemma	بەپەرۆشبوون
05670710-n	ckb:lemma	نیگەران بوون
05670710-n	ckb:lemma	پیشە
05670710-n	ckb:lemma	پێ گرنگ بوون
05670710-n	ckb:lemma	پێوەندی هەبوون بە
05670710-n	ckb:lemma	گرنگی پێدان
05670972-n	ckb:def	0	نیگەرانیە دنیاییەکان کە جیاوازن لە وانەی ئاسمانی و دونیای دوای ژیان
05671325-n	ckb:def	0	نیگەرانیەکی نائاشکار
05675905-n	ckb:def	0	زانیاریت هەبێ لە
05678932-n	ckb:def	0	باری نەبوونی هۆش لە حاڵی خۆ یان لە دەوروبەر
05678932-n	ckb:lemma	بێ ئاگایی
05678932-n	ckb:lemma	بێ هۆشی
05678932-n	ckb:lemma	نا وشیاری
05680193-n	ckb:def	0	باری بێ هۆشی قووڵ و درێژ خایەن؛ بە هۆی نەخۆشی یان بریندار بوون
05680193-n	ckb:lemma	متی
05680193-n	ckb:lemma	نووسن
05680193-n	ckb:lemma	کۆما
05682570-n	ckb:def	0	بارێک کە تۆ لەو بارە دەتەوێ شتی زۆرتر فێر بی
05682950-n	ckb:def	0	هەستی نیگەرانی یان حەزی زۆرتر زانین لە بابەتی شت یان کەسێکەوە
05682950-n	ckb:lemma	حەز
05682950-n	ckb:lemma	حەزلێبوون
05682950-n	ckb:lemma	خوودانەشتێ
05682950-n	ckb:lemma	خێر
05682950-n	ckb:lemma	سوو
05682950-n	ckb:lemma	سوود
05682950-n	ckb:lemma	مەراق
05682950-n	ckb:lemma	مەیل لێبوون
05686481-n	ckb:def	0	شتێکی ئایەخ ( وەک بارودۆخ یان کاریگەری) کە ئاکامێک پێک دێنێ
05686955-n	ckb:def	0	فاکتۆرێک کە ترس و نیگەرانی پێش دێنێ لە بەرهەم هێنانی ئاکامێکی چاک یان ئاکامێکی خراپ بار دێنێ
05686955-n	ckb:lemma	تەنگ و چەڵەمە
05686955-n	ckb:lemma	دژواری
05686955-n	ckb:lemma	سەختی
05686955-n	ckb:lemma	کێشە
05686955-n	ckb:lemma	گرفت
05687338-n	ckb:def	0	سەرچاوەی سەختی
05688397-n	ckb:def	0	کێشەیەک
05688397-n	ckb:lemma	باس
05688397-n	ckb:lemma	ماددە
05688397-n	ckb:lemma	ماک
05688397-n	ckb:lemma	ماکە
05688397-n	ckb:lemma	مەتێریا
05688397-n	ckb:lemma	مەسەلە
05688397-n	ckb:lemma	کار
05688397-n	ckb:lemma	کاروباس
05688397-n	ckb:lemma	کێشە بوون
05688397-n	ckb:lemma	گرنگ بوون
05697135-n	ckb:def	0	دڵنیا بوون
05697135-n	ckb:lemma	بێدڕدۆنگی
05697135-n	ckb:lemma	بێگومانی
05697135-n	ckb:lemma	دڵنیایی
05697363-n	ckb:def	0	ئازادی لە گومان؛ باوەڕ بە خۆ و توانای خۆ
05698247-n	ckb:def	0	بە گومان بوون لە شتێ
05698982-n	ckb:def	0	بەگومان بوون لە ڕاستی شتێ
05700087-n	ckb:def	0	باری زەینی مژڵ بوون لە گەڵ شتێ
05700625-n	ckb:def	0	مژڵ بوون لەگەڵ شتی بە جۆرێک کە هیچی تر نەبینی
05700793-n	ckb:def	0	خەیاڵی خام
05701363-n	ckb:def	0	(دەروون ناسی) ئەنجام دانی هەندێ چالاکی دەرکی تێکەڵ؛ ئیشێک کە لە سەر دەروونی زەین کاریگەری هەیە
05701738-n	ckb:def	0	پرۆسەیەکی زەینی کە خۆی ئاگات لێ نیە
05701738-n	ckb:lemma	ئەنجام دان
05701738-n	ckb:lemma	جێبەجێ کردن
05701738-n	ckb:lemma	خەریک بوون
05701738-n	ckb:lemma	دۆخ
05701738-n	ckb:lemma	قۆناخ
05701738-n	ckb:lemma	پرۆسە
05701738-n	ckb:lemma	ڕەوت
05701944-n	ckb:def	0	پرۆسە دەرکیەکان کە لە وەرگرتن و ڕاگرتنی زانیاری ئیش دەکەن
05702275-n	ckb:def	0	پرۆسەیەک کە کەسێ لە سەری مژڵ دەبێ بە شتێکەوە تا ئەو خاڵەی هیچی تر نابینێ
05702275-n	ckb:lemma	ئاوڕ
05702275-n	ckb:lemma	دیقەت
05702275-n	ckb:lemma	سەرنج
05702726-n	ckb:def	0	سەرنجی تایبەت دان بە ( وەک بە منداڵان یان خەڵکی هەژار)
05704266-n	ckb:def	0	سەرنج دانی تەواو؛ تێکۆشانی زۆری زەینی
05704266-n	ckb:lemma	بیرکردنەوەی ورد
05704694-n	ckb:def	0	کۆ کردنەوەی سەرنج یان وزە لە سەر شتێک
05708432-n	ckb:def	0	پرۆسەی تێگەیشتن
05708432-n	ckb:lemma	تێڕوانین
05708432-n	ckb:lemma	تێگەیشتن
05708432-n	ckb:lemma	دەرک
05712076-n	ckb:def	0	وشیاریەکی سەرەتایی و کورت لە ختێنە
05712076-n	ckb:lemma	هەست
05715283-n	ckb:def	0	ئەو هەستەی کە کاتێ شتێ دەخوەی لە سەر زمان و لە گەروودا هەندێ زانیاری دەداتێ لە بابەتی پێکهاتەی مادە کیمیاویەکەوە 
05715283-n	ckb:lemma	تامکردن
05715283-n	ckb:lemma	چەشتن
05718254-n	ckb:def	0	هەستی وشیارانەی بیستنی دەنگێک
05718254-n	ckb:lemma	دەنگ
05726345-n	ckb:def	0	کۆمەڵی پێکهاتەی زانیاریەکان وەک بنەما و یەکە یەکەیان و تێکەڵ بوونیان
05726345-n	ckb:lemma	پێکهاته
05726345-n	ckb:lemma	ڕۆنان
05726596-n	ckb:def	0	پێکهاتەیەکی دامەزراو بۆ ڕێک خستن یان پۆلێن کردن
05728024-n	ckb:def	0	سیستەمێک کە لە خاڵە تایبەتەکانی جوگرافیایی بۆ دیاری کردنی جێگە کەڵک دەگرێ
05731779-n	ckb:def	0	ڕێکخراوەیەکی بەشەکان یان یەکەیەکەکان
05732756-n	ckb:def	0	پرۆسەی بنەمایی دەرکی ڕێکخستن لە ناو دەستە و بابەت دا
05732756-n	ckb:lemma	پۆلێنکردن
05748054-n	ckb:def	0	پرۆسەیەکی دەرکی کە لە ناویدا دوو یان چەند بزێو دەناسرێن
05748054-n	ckb:lemma	جوداڕوانینی ڕەگەزی
05748054-n	ckb:lemma	جیاکاری
05748054-n	ckb:lemma	هەڵاوارن
05748054-n	ckb:lemma	ڕەگەزپەرستی
05750163-n	ckb:def	0	زەوقی گشتی لە هەر کاتێک دا
05752544-n	ckb:def	0	پرۆسەی دەرکی وە دەست هێنانی شارەزایی یان زانیاری
05758059-n	ckb:def	0	کۆکردنەوەی زانیاری یان شارەزایی کە لە بەشدار بوونی ڕاستەوخۆ لە ڕووداوەکان یان چالاکیەکان وە دەست دێ
05758059-n	ckb:lemma	ئەزموون
05758059-n	ckb:lemma	دەناڵێنێت
05758059-n	ckb:lemma	دەچێژێت
05758059-n	ckb:lemma	پێشینە
05760202-n	ckb:def	0	پرۆسەی دەرکیەک کە لە ڕێگایەوە ڕابردوو وە بیر دێتەوە
05760202-n	ckb:lemma	بیر
05760202-n	ckb:lemma	بیرەوەری
05760202-n	ckb:lemma	زەین
05763916-n	ckb:def	0	پرۆسەی وە بەر هاوردنی بیرۆکە یان ڕووداوەکان لە بیرەوەری یان خەیاڵ دا
05770058-n	ckb:def	0	پشکنینی گریمانی بەدیل
05770058-n	ckb:lemma	پشکنین
05770058-n	ckb:lemma	گەڕان
05770664-n	ckb:def	0	ئەو پرۆسە دەرکیانەی کە لەبەردەست بوونی زانیاری قبووڵ دەکەن و بە کاری دێنن
05770926-n	ckb:def	0	پرۆسەی بیر کردنەوە ( بەتایبەت بیرکردنەوەی بە وریاییەوە)
05772356-n	ckb:def	0	تێفکرینێک کە یەکگرتوو و لۆژیکانەیە
05773049-n	ckb:def	0	پرۆسەی مەنهەجی بەڵگەهێنانی لۆژیکانە
05788149-n	ckb:def	0	پرۆسەی دەکی وە ئاکام گەیشتن
05790242-n	ckb:def	0	ئەو کەسانە یان شتانە کە هەڵئەبژێردرێن
05790944-n	ckb:def	0	یەک لە چەند شت کە تەنها یەکیان دهتوانێ هەڵبژێردرێت
05791764-n	ckb:def	0	وا کردن کە حەزت لێ یە یان بڕیار دەدەی
05791764-n	ckb:lemma	شێواز
05791764-n	ckb:lemma	ڕێ
05791764-n	ckb:lemma	ڕێگا
05791764-n	ckb:lemma	ڕێگا (مەجال)
05792010-n	ckb:def	0	بەدیلێکی مەیسەر
05793554-n	ckb:def	0	گریمانە بنەماییەکان کە شتێکی لێ دەگیرێ یان گەشەی پێ دەدرێ یان حیساب دەبێ یان ڕوون دەبێتەوە
05794694-n	ckb:def	0	پرۆسەی دەرکی فکر کردن لە بابەتی ئەو شتەی کە دەیکەی ئەگەر شتێ ڕوو بدا
05795044-n	ckb:def	0	ئەو شتەی کە لە سەری ڕێک کەوتووی یان بڕیارت لە ەر داوە
05804793-n	ckb:def	0	تێگەیشتنێکی ڕوون و بەدڵنیاییەوە
05804793-n	ckb:lemma	ئاگادار
05804793-n	ckb:lemma	تێگەیشتوو
05804793-n	ckb:lemma	زانا
05804793-n	ckb:lemma	زیرەک
05804793-n	ckb:lemma	لێزان
